timestamp,__uom,__icon,__color,mnemonic,value,_1,severity,title,sev_alarm,mne_alarm
2020-01-21T13:41:25.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:41:25.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:41:25.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:41:25.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:41:25.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:41:30.000+0000,%,check,#adadad,BP_GAS_AVG,1.53,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:41:30.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:41:30.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:41:30.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:41:30.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:41:30.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:41:30.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:41:30.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:41:30.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:41:30.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:41:30.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:41:30.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:41:35.000+0000,%,check,#adadad,BP_GAS_AVG,1.52,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:41:35.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:41:35.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:41:35.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:41:35.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:41:35.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:41:35.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:41:35.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:41:35.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:41:35.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:41:35.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:41:35.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:41:40.000+0000,%,check,#adadad,BP_GAS_AVG,1.52,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:41:40.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:41:40.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:41:40.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:41:40.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:41:40.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:41:40.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:41:40.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:41:40.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:41:40.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:41:40.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:41:40.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:41:45.000+0000,%,check,#adadad,BP_GAS_AVG,1.51,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:41:45.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:41:45.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:41:45.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:41:45.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:41:45.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:41:45.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:41:45.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:41:45.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:41:45.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:41:45.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:41:45.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:41:50.000+0000,%,check,#adadad,BP_GAS_AVG,1.5,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:41:50.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:41:50.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:41:50.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:41:50.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:41:50.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:41:50.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:41:50.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:41:50.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:41:50.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:41:50.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:41:50.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:41:55.000+0000,%,check,#adadad,BP_GAS_AVG,1.49,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:41:55.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:41:55.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:41:55.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:41:55.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:41:55.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:41:55.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:41:55.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:41:55.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:41:55.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:41:55.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:41:55.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:00.000+0000,%,check,#adadad,BP_GAS_AVG,1.48,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:00.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:00.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:00.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:00.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:00.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:00.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:00.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:00.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:00.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:00.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:00.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:05.000+0000,%,check,#adadad,BP_GAS_AVG,1.46,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:05.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:05.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:05.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:05.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:05.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:05.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:05.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:05.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:05.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:05.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:05.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:10.000+0000,%,check,#adadad,BP_GAS_AVG,1.44,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:10.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:10.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:10.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:10.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:10.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:10.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:10.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:10.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:10.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:10.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:10.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:15.000+0000,%,check,#adadad,BP_GAS_AVG,1.4,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:15.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:15.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:15.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:15.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:15.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:15.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:15.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:15.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:15.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:15.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:15.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:20.000+0000,%,check,#adadad,BP_GAS_AVG,1.38,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:20.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:20.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:20.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:20.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:20.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:20.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:20.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:20.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:20.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:20.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:20.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:25.000+0000,%,check,#adadad,BP_GAS_AVG,1.34,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:25.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:25.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:25.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:25.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:25.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:25.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:25.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:25.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:25.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:25.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:25.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:30.000+0000,%,check,#adadad,BP_GAS_AVG,1.32,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:30.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:30.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:30.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:30.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:30.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:30.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:30.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:30.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:30.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:30.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:30.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:35.000+0000,%,check,#adadad,BP_GAS_AVG,1.29,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:35.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:35.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:35.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:35.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:35.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:35.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:35.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:35.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:35.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:35.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:35.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:40.000+0000,%,check,#adadad,BP_GAS_AVG,1.27,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:40.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:40.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:40.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:40.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:40.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:40.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:40.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:40.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:40.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:40.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:40.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:45.000+0000,%,check,#adadad,BP_GAS_AVG,1.25,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:45.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:45.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:45.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:45.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:45.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:45.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:42:45.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.09,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:42:45.000+0000,m,check,#adadad,BP_LAGDEPTH,2925.79,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:42:45.000+0000,s,check,#adadad,BP_LAGTIME,522733.8,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:42:45.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,660215.35,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:42:45.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:42:50.000+0000,%,check,#adadad,BP_GAS_AVG,1.22,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:42:50.000+0000,ppm,check,#adadad,BP_GAS_C1,13203.6,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:42:50.000+0000,ppm,check,#adadad,BP_GAS_C2,95.15,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:42:50.000+0000,ppm,check,#adadad,BP_GAS_C3,10.21,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:42:50.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.75,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:42:50.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:42:50.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
